Vernier Format 2
Untitled.sbl	14:14  Wednesday, March 27, 2019
Latest
Time	Transmittance	Absorbance
Time	%Trans	Abs
min	%	

0.458333343	99.265884399	0.003199984
0.466666698	99.265884399	0.003199984
0.475000024	99.265884399	0.003199984
0.483333349	99.288742065	0.003099991
0.491666704	99.288742065	0.003099991
0.500000000	99.288742065	0.003099991
0.508333385	99.311607361	0.002999989
0.516666710	99.311607361	0.002999989
0.525000036	99.288742065	0.003099991
0.533333361	99.380233765	0.002699986
0.541666687	99.265884399	0.003199984
0.550000012	99.357353210	0.002799986
0.558333337	99.220176697	0.003400004
0.566666722	99.311607361	0.002999989
0.575000048	99.197334290	0.003499998
0.583333373	98.878074646	0.004899999
0.591666698	99.220176697	0.003400004
0.600000024	98.855308533	0.005000004
0.608333349	99.083190918	0.004000016
0.616666675	98.718833923	0.005599983
0.625000060	98.832550049	0.005099999
0.633333385	98.832550049	0.005099999
0.641666710	98.946403503	0.004599987
0.650000036	98.718833923	0.005599983
0.658333361	98.787048340	0.005299991
0.666666687	98.741561890	0.005500007
0.675000012	98.650657654	0.005900015
0.683333397	98.355804443	0.007200005
0.691666722	98.401107788	0.007000012
0.700000048	97.948997498	0.009000004
0.708333373	97.454071045	0.011200014
0.716666698	96.427299500	0.015799996
0.725000024	95.543251038	0.019799985
0.733333349	94.863685608	0.022900006
0.741666734	93.777793884	0.027899988
0.750000060	92.661643982	0.033099998
0.758333385	91.117126465	0.040399984
0.766666710	89.248306274	0.049400017
0.775000036	86.656272888	0.062199995
0.783333361	83.425727844	0.078699999
0.791666687	80.463699341	0.094400004
0.800000072	75.892700195	0.119799994
0.808333397	70.436859131	0.152200013
0.816666722	65.478691101	0.183900014
0.825000048	58.803070068	0.230599999
0.833333373	51.487285614	0.288300008
0.841666698	44.616962433	0.350499988
0.850000024	38.361888885	0.416100025
0.858333349	32.591175079	0.486899972
0.866666734	27.371589661	0.562699974
0.875000060	22.866516113	0.640799999
0.883333385	19.164611816	0.717499971
0.891666710	16.225572586	0.789799988
0.900000036	13.589390755	0.866800010
0.908333361	11.550479889	0.937399983
0.916666687	9.846909523	1.006700039
0.925000072	8.450842857	1.073099971
0.933333397	7.384140491	1.131700039
0.941666722	6.462491989	1.189599991
0.950000048	5.746455193	1.240599990
0.958333373	5.145173550	1.288599968
0.966666698	4.673045635	1.330399990
0.975000024	4.270708561	1.369500041
0.983333409	3.930971861	1.405500054
0.991666734	3.661844969	1.436300039
1.000000000	3.422945499	1.465600014
1.008333445	3.216622114	1.492599964
1.016666770	3.045790672	1.516299963
1.025000095	2.910717010	1.536000013
1.033333421	2.801560402	1.552600026
1.041666746	2.706449986	1.567600012
1.050000072	2.631479502	1.579800010
1.058333397	2.566847086	1.590600014
1.066666722	2.516517639	1.599200010
1.075000048	2.473432541	1.606699944
1.083333373	2.436688662	1.613199949
1.091666698	2.407686949	1.618399978
1.100000024	2.381770849	1.623100042
1.108333349	2.360478401	1.626999974
1.116666675	2.342609882	1.630300045
1.125000000	2.327019215	1.633200049
1.133333445	2.313129663	1.635800004
1.141666770	2.300911903	1.638100028
1.150000095	2.289285421	1.640300035
1.158333421	2.281392097	1.641800046
1.166666746	2.272479773	1.643499970
1.175000072	2.265166044	1.644899964
1.183333397	2.258915424	1.646100044
1.191666722	2.252163887	1.647400022
1.200000048	2.245432377	1.648699999
1.208333373	2.239752531	1.649799943
1.216666698	2.235115767	1.650699973
1.225000024	2.230488539	1.651600003
1.233333349	2.227409124	1.652199984
1.241666675	2.224846601	1.652699947
1.250000119	2.221774340	1.653300047
1.258333445	2.214623690	1.654700041
1.266666770	2.210039616	1.655599952
1.275000095	2.207496166	1.656100035
1.283333421	2.204448700	1.656700015
1.291666746	2.205972195	1.656399965
1.300000072	2.200391531	1.657500029
1.308333397	2.199884892	1.657600045
1.316666722	2.196847916	1.658200026
1.325000048	2.196847916	1.658200026
1.333333373	2.194825649	1.658599973
1.341666698	2.191795588	1.659199953
1.350000024	2.190786362	1.659399986
1.358333349	2.187761784	1.659999967
1.366666794	2.185747385	1.660400033
1.375000119	2.183735371	1.660799980
1.383333445	2.183232546	1.660899997
1.391666770	2.181222916	1.661299944
1.400000095	2.181222916	1.661299944
1.408333421	2.179716587	1.661599994
1.416666746	2.178210974	1.661900043
1.425000072	2.176707268	1.662199974
1.433333397	2.175704956	1.662400007
