Vernier Format 2
Untitled.sbl	16:38  Wednesday, April 03, 2019
Latest
Time	Transmittance	Absorbance
Time	%Trans	Abs
min	%	

0.916666687	65.343139648	0.184799999
0.933333397	66.054138184	0.180099964
0.950000048	66.711395264	0.175799981
0.966666698	67.359680176	0.171599984
0.983333409	68.785995483	0.162499979
1.000000000	69.342582703	0.158999979
1.016666770	69.887580872	0.155599996
1.033333421	70.582984924	0.151299983
1.050000072	71.088607788	0.148199990
1.066666722	71.581367493	0.145200014
1.083333373	72.210441589	0.141399994
1.100000024	72.644042969	0.138799995
1.116666675	73.097076416	0.136099994
1.133333445	73.654624939	0.132799983
1.150000095	74.045722961	0.130500019
1.166666746	74.954895020	0.125200003
1.183333397	75.787925720	0.120399982
1.200000048	76.577293396	0.115899988
1.216666698	77.232482910	0.112199999
1.233333349	77.642585754	0.109900013
1.250000119	77.947105408	0.108200006
1.266666770	78.324928284	0.106099993
1.283333421	78.595916748	0.104600020
1.300000072	78.976882935	0.102500014
1.316666722	79.231887817	0.101099998
1.333333373	79.597602844	0.099100009
1.350000024	79.836227417	0.097799994
1.366666794	80.186271667	0.095899977
1.383333445	80.408134460	0.094700016
1.400000095	80.742095947	0.092899978
1.416666746	81.058769226	0.091199994
1.433333397	81.264335632	0.090100013
1.450000048	81.564277649	0.088500008
1.466666698	81.789962769	0.087299988
1.483333468	82.035156250	0.085999988
1.500000119	82.243202209	0.084899992
1.516666770	82.527748108	0.083400004
1.533333421	82.775154114	0.082100004
1.550000072	82.965972900	0.081099987
1.566666722	83.233856201	0.079699986
1.583333373	83.618041992	0.077700004
1.600000143	83.868721008	0.076399982
1.616666794	84.275238037	0.074300013
1.633333445	84.488967896	0.073199995
1.650000095	84.859405518	0.071300015
1.666666746	85.074615479	0.070200004
1.683333397	85.231475830	0.069399990
1.700000048	85.427955627	0.068399988
1.716666698	85.624885559	0.067399994
1.733333468	85.743263245	0.066799991
1.750000119	85.940917969	0.065800011
1.766666770	86.139030457	0.064800024
1.783333421	86.258125305	0.064199984
1.800000072	86.437065125	0.063299991
1.816666722	86.596435547	0.062499985
1.833333373	86.736122131	0.061799999
1.850000143	86.896041870	0.061000004
1.866666794	87.056259155	0.060199998
1.883333445	87.176612854	0.059600011
1.900000095	87.337348938	0.058799993
1.916666746	87.498374939	0.058000013
1.933333397	87.659706116	0.057199989
1.950000048	87.760681152	0.056700014
1.966666818	87.922492981	0.055900007
1.983333468	88.064323425	0.055199996
2.000000000	88.165771484	0.054699987
2.016666889	88.307991028	0.053999994
2.033333540	88.430076599	0.053399999
2.050000191	88.572723389	0.052700002
2.066666842	88.797348022	0.051600005
2.083333492	88.940589905	0.050899994
2.100000143	89.063552856	0.050299983
2.116666794	89.268859863	0.049300011
2.133333445	89.392280579	0.048699982
2.150000095	89.495254517	0.048199993
2.166666746	89.618980408	0.047600001
2.183333397	89.701560974	0.047199998
2.200000048	89.804893494	0.046699997
2.216666698	89.929046631	0.046100009
2.233333349	90.032646179	0.045599986
2.250000000	90.115600586	0.045200020
2.266666889	90.219413757	0.044700000
2.283333540	90.323341370	0.044200003
2.300000191	90.427391052	0.043699998
2.316666842	90.531555176	0.043200020
2.333333492	90.594116211	0.042900007
2.350000143	90.719367981	0.042299986
2.366666794	90.823867798	0.041800007
2.383333445	90.928497314	0.041299988
2.400000095	90.991325378	0.041000009
2.416666746	91.075172424	0.040599998
2.433333397	91.159095764	0.040199991
2.450000048	91.264106750	0.039699994
2.466666698	91.348197937	0.039300017
2.483333349	91.453430176	0.038800001
2.500000238	91.516624451	0.038500007
2.516666889	91.600952148	0.038100012
2.533333540	91.685363770	0.037699986
2.550000191	91.769844055	0.037300006
2.566666842	91.854408264	0.036899995
2.583333492	92.002578735	0.036199998
2.600000143	92.087356567	0.035799995
2.616666794	92.172210693	0.035399996
2.633333445	92.257141113	0.035000008
2.650000095	92.342155457	0.034599993
2.666666746	92.448524475	0.034100015
2.683333397	92.533714294	0.033700004
2.700000048	92.597656250	0.033400007
2.716666698	92.661643982	0.033099998
2.733333588	92.747024536	0.032700013
2.750000238	92.811119080	0.032399990
2.766666889	92.875251770	0.032099996
2.783333540	92.960830688	0.031700004
2.800000191	93.025070190	0.031399995
2.816666842	93.089347839	0.031100012
2.833333492	93.153678894	0.030799989
2.850000143	93.196586609	0.030599995
2.866666794	93.282463074	0.030199995
